sock_write_iter,sockfd_lookup_light,sock_read_iter,sock_recvmsg,sock_write_iter_count,sockfd_lookup_light_count,sock_read_iter_count,sock_recvmsg_count,class
0,20,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
0,20,0,0,0,1,0,0,1
5,43,4,29,1,1,1,1,1
6,41,3,29,1,1,1,1,1
6,38,4,29,1,1,1,1,1
6,38,3,30,1,1,1,1,1
6,38,4,30,1,1,1,1,1
5,37,4,29,1,1,1,1,1
5,39,4,29,1,1,1,1,1
6,38,3,30,1,1,1,1,1
6,38,3,29,1,1,1,1,1
5,37,4,28,1,1,1,1,1
6,38,4,29,1,1,1,1,1
0,18,0,0,0,1,0,0,1
0,19,0,0,0,1,0,0,1
9,10,4,29,1,1,1,1,1
5,7,3,50,1,1,1,1,1
3,5,3,178,1,1,1,1,1
7,45,6,80,1,1,1,1,1
5,42,4,148,1,1,1,1,1
14,22,3,15,1,1,1,1,1
7,67,3,30,1,1,1,1,1
6,42,4,24,1,1,1,1,1
6,38,27,74,1,1,1,1,1
5,84,4,22,1,1,1,1,1
9,78,6,39,1,1,1,1,1
49,70,4,41,1,1,1,1,1
266,50,4,46,1,1,1,1,1
154,125,35,30,1,1,1,1,1
6,70,4,42,1,1,1,1,1
7,108,6,37,1,1,1,1,1
9,296,4,62,1,1,1,1,1
116,58,24,56,1,1,1,1,1
26,118,4,107,1,1,1,1,1
8,42,4,90,1,1,1,1,1
6,88,20,236,1,1,1,1,1
5,45,4,79,1,1,1,1,1
6,52,136,89,1,1,1,1,1
6,46,4,27,1,1,1,1,1
6,87,3,28,1,1,1,1,1
107,64,4,100,1,1,1,1,1
85,93,5,76,1,1,1,1,1
3,100,5,30,1,1,1,1,1
8,42,4,52,1,1,1,1,1
46,65,4,30,1,1,1,1,1
5,32,4,169,1,1,1,1,1
16,64,4,62,1,1,1,1,1
3,65,22,49,1,1,1,1,1
7,46,4,51,1,1,1,1,1
5,56,64,63,1,1,1,1,1
6,38,4,31,1,1,1,1,1
37,75,3,53,1,1,1,1,1
18,168,4,37,1,1,1,1,1
14,39,2,17,1,1,1,1,1
6,35,5,42,1,1,1,1,1
6,105,4,34,1,1,1,1,1
46,49,26,79,1,1,1,1,1
6,36,4,28,1,1,1,1,1
8,47,4,43,1,1,1,1,1
6,79,5,36,1,1,1,1,1
4,65,4,28,1,1,1,1,1
114,20,3,22,1,1,1,1,1
16,199,5,34,1,1,1,1,1
26,167,126,56,1,1,1,1,1
0,0,10,55,0,0,2,2,1
0,0,31,128,0,0,4,4,1
0,0,31,128,0,0,4,4,1
6,44,4,38,1,1,1,1,1
6,42,4,53,1,1,1,1,1
16,90,4,141,1,1,1,1,1
6,38,4,27,1,1,1,1,1
107,37,4,38,1,1,1,1,1
6,45,24,33,1,1,1,1,1
8,81,3,96,1,1,1,1,1
5,54,25,75,1,1,1,1,1
6,37,4,30,1,1,1,1,1
5,169,94,123,1,1,1,1,1
6,37,4,81,1,1,1,1,1
12,114,45,118,1,1,1,1,1
6,64,55,35,1,1,1,1,1
0,0,43,221,0,0,2,2,1
0,0,10,69,0,0,2,2,1
0,0,43,221,0,0,2,2,1
0,0,10,69,0,0,2,2,1
0,0,43,221,0,0,2,2,1
0,0,10,69,0,0,2,2,1
0,0,43,221,0,0,2,2,1
0,0,10,69,0,0,2,2,1
0,0,43,221,0,0,2,2,1
0,0,10,69,0,0,2,2,1
0,0,43,221,0,0,2,2,1
0,0,10,69,0,0,2,2,1
0,0,43,221,0,0,2,2,1
0,0,10,69,0,0,2,2,1
0,0,43,221,0,0,2,2,1
0,0,10,69,0,0,2,2,1
0,0,43,221,0,0,2,2,1
0,0,10,69,0,0,2,2,1
6,45,3,28,1,1,1,1,1
6,41,4,29,1,1,1,1,1
11,39,3,28,1,1,1,1,1
6,43,4,40,1,1,1,1,1
6,48,4,28,1,1,1,1,1
5,43,3,29,1,1,1,1,1
5,33,4,32,1,1,1,1,1
6,41,4,28,1,1,1,1,1
6,49,4,182,1,1,1,1,1
5,136,64,34,1,1,1,1,1
6,42,6,61,1,1,1,1,1
6,73,3,59,1,1,1,1,1
4,41,3,40,1,1,1,1,1
26,48,4,48,1,1,1,1,1
7,64,6,42,1,1,1,1,1
49,79,3,26,1,1,1,1,1
21,59,4,28,1,1,1,1,1
6,50,3,29,1,1,1,1,1
7,36,5,29,1,1,1,1,1
13,28,3,105,1,1,1,1,1
6,37,54,56,1,1,1,1,1
0,0,117,114,0,0,2,2,1
0,0,117,114,0,0,2,2,1
6,37,34,30,1,1,1,1,1
5,47,4,26,1,1,1,1,1
6,44,4,42,1,1,1,1,1
7,52,4,30,1,1,1,1,1
10,34,4,32,1,1,1,1,1
6,33,4,75,1,1,1,1,1
0,0,8,56,0,0,2,2,1
0,0,117,114,0,0,2,2,1
0,0,48,342,0,0,4,4,1
0,0,117,114,0,0,2,2,1
0,0,48,342,0,0,4,4,1
0,0,117,114,0,0,2,2,1
0,0,48,342,0,0,4,4,1
0,0,117,114,0,0,2,2,1
0,0,48,342,0,0,4,4,1
0,0,117,114,0,0,2,2,1
0,0,48,342,0,0,4,4,1
0,0,117,114,0,0,2,2,1
0,0,48,342,0,0,4,4,1
0,0,117,114,0,0,2,2,1
0,0,48,342,0,0,4,4,1
0,0,117,114,0,0,2,2,1
0,0,48,342,0,0,4,4,1
0,0,48,342,0,0,4,4,1
6,42,4,37,1,1,1,1,1
7,50,4,28,1,1,1,1,1
6,80,4,28,1,1,1,1,1
7,37,4,51,1,1,1,1,1
6,64,4,26,1,1,1,1,1
6,46,4,60,1,1,1,1,1
16,43,3,27,1,1,1,1,1
6,34,4,50,1,1,1,1,1
5,32,4,31,1,1,1,1,1
7,60,3,32,1,1,1,1,1
0,0,64,72,0,0,2,2,1
0,0,64,72,0,0,2,2,1
6,42,4,61,1,1,1,1,1
6,35,3,32,1,1,1,1,1
6,33,4,31,1,1,1,1,1
6,35,4,36,1,1,1,1,1
6,32,3,31,1,1,1,1,1
6,32,3,31,1,1,1,1,1
6,33,3,24,1,1,1,1,1
0,587,0,0,0,1,0,0,1
0,0,64,72,0,0,2,2,1
0,4628,0,0,0,1,0,0,1
37,118,4,69,1,1,1,1,1
16,86,95,30,1,1,1,1,1
95,349,56,185,1,1,1,1,1
75,255,2,26,1,1,1,1,1
10,35,3,35,1,1,1,1,1
24,67,3,23,1,1,1,1,1
6,95,4,50,1,1,1,1,1
4,24,2,60,1,1,1,1,1
26,36,4,129,1,1,1,1,1
18,126,3,39,1,1,1,1,1
26,38,5,31,1,1,1,1,1
7,37,4,51,1,1,1,1,1
21,50,3,38,1,1,1,1,1
0,0,64,72,0,0,2,2,1
0,0,64,72,0,0,2,2,1
0,0,64,72,0,0,2,2,1
0,0,64,72,0,0,2,2,1
0,0,64,72,0,0,2,2,1
0,0,64,72,0,0,2,2,1
0,0,64,72,0,0,2,2,1
5,47,4,28,1,1,1,1,1
5,34,3,32,1,1,1,1,1
6,33,4,30,1,1,1,1,1
6,32,3,30,1,1,1,1,1
5,33,3,30,1,1,1,1,1
6,36,4,24,1,1,1,1,1
11,34,4,23,1,1,1,1,1
10,35,4,25,1,1,1,1,1
5,33,4,25,1,1,1,1,1
5,32,4,23,1,1,1,1,1
17,43,3,28,1,1,1,1,1
26,53,4,23,1,1,1,1,1
7,41,4,38,1,1,1,1,1
22,55,4,33,1,1,1,1,1
6,73,3,23,1,1,1,1,1
6,44,4,38,1,1,1,1,1
6,31,4,33,1,1,1,1,1
6,76,4,33,1,1,1,1,1
16,53,3,32,1,1,1,1,1
6,35,4,33,1,1,1,1,1
5,33,14,35,1,1,1,1,1
6,34,4,32,1,1,1,1,1
2,49,2,23,1,1,1,1,1
6,45,4,34,1,1,1,1,1
3,17,2,13,1,1,1,1,1
6,36,66,85,1,1,1,1,1
7,55,4,31,1,1,1,1,1
3,21,3,50,1,1,1,1,1
6,37,5,140,1,1,1,1,1
7,46,4,23,1,1,1,1,1
67,76,5,44,1,1,1,1,1
8,116,4,29,1,1,1,1,1
8,109,16,30,1,1,1,1,1
0,0,50,121,0,0,2,2,1
0,0,50,121,0,0,2,2,1
0,0,50,121,0,0,2,2,1
0,0,50,121,0,0,2,2,1
0,0,50,121,0,0,2,2,1
0,0,50,121,0,0,2,2,1
0,0,50,121,0,0,2,2,1
0,0,50,121,0,0,2,2,1
0,0,50,121,0,0,2,2,1
6,43,4,29,1,1,1,1,1
6,53,4,28,1,1,1,1,1
6,35,4,31,1,1,1,1,1
5,35,3,46,1,1,1,1,1
6,33,3,31,1,1,1,1,1
10,34,3,25,1,1,1,1,1
6,33,4,31,1,1,1,1,1
5,33,4,24,1,1,1,1,1
6,34,4,30,1,1,1,1,1
6,33,3,25,1,1,1,1,1
5,34,4,24,1,1,1,1,1
11,50,35,38,1,1,1,1,1
5,71,4,28,1,1,1,1,1
7,39,4,48,1,1,1,1,1
6,51,64,39,1,1,1,1,1
20,35,4,43,1,1,1,1,1
5,38,4,160,1,1,1,1,1
7,45,4,27,1,1,1,1,1
10,54,4,31,1,1,1,1,1
0,0,50,121,0,0,2,2,1
0,0,8,42,0,0,2,2,1
0,0,8,42,0,0,2,2,1
0,0,8,42,0,0,2,2,1
5,40,3,36,1,1,1,1,1
5,40,10,31,1,1,1,1,1
4,70,4,46,1,1,1,1,1
42,54,3,34,1,1,1,1,1
6,72,4,46,1,1,1,1,1
214,53,4,29,1,1,1,1,1
7,77,3,32,1,1,1,1,1
29,87,2,30,1,1,1,1,1
5,33,4,34,1,1,1,1,1
6,47,4,38,1,1,1,1,1
6,70,4,49,1,1,1,1,1
5,33,4,26,1,1,1,1,1
5,39,3,28,1,1,1,1,1
6,40,4,39,1,1,1,1,1
6,68,4,89,1,1,1,1,1
8,58,4,29,1,1,1,1,1
7,379,4,39,1,1,1,1,1
6,37,4,28,1,1,1,1,1
7,47,4,29,1,1,1,1,1
6,53,4,28,1,1,1,1,1
11,45,4,54,1,1,1,1,1
6,37,5,40,1,1,1,1,1
5,37,4,38,1,1,1,1,1
6,64,3,33,1,1,1,1,1
49,38,4,44,1,1,1,1,1
5,37,4,47,1,1,1,1,1
6,36,4,35,1,1,1,1,1
6,36,4,35,1,1,1,1,1
5,30,4,27,1,1,1,1,1
6,37,4,28,1,1,1,1,1
6,38,4,48,1,1,1,1,1
6,45,4,26,1,1,1,1,1
5,56,3,37,1,1,1,1,1
11,37,3,27,1,1,1,1,1
4,30,3,52,1,1,1,1,1
0,0,125,139,0,0,2,2,1
0,0,8,42,0,0,2,2,1
0,0,125,139,0,0,2,2,1
0,0,8,42,0,0,2,2,1
6,62,4,27,1,1,1,1,1
11,43,4,27,1,1,1,1,1
6,32,4,31,1,1,1,1,1
6,39,4,34,1,1,1,1,1
6,34,4,31,1,1,1,1,1
5,34,4,31,1,1,1,1,1
5,33,3,25,1,1,1,1,1
14,33,4,24,1,1,1,1,1
11,34,4,65,1,1,1,1,1
6,45,4,28,1,1,1,1,1
6,71,4,27,1,1,1,1,1
7,36,4,68,1,1,1,1,1
6,56,4,62,1,1,1,1,1
67,48,4,37,1,1,1,1,1
5,38,4,28,1,1,1,1,1
6,34,2,45,1,1,1,1,1
6,77,6,74,1,1,1,1,1
6,35,4,27,1,1,1,1,1
6,42,4,75,1,1,1,1,1
16,46,4,74,1,1,1,1,1
6,70,4,81,1,1,1,1,1
0,0,125,139,0,0,2,2,1
0,0,11,79,0,0,2,2,1
0,0,29,66,0,0,2,2,1
0,0,8,42,0,0,2,2,1
0,0,125,139,0,0,2,2,1
0,0,11,79,0,0,2,2,1
0,0,29,66,0,0,2,2,1
0,0,8,42,0,0,2,2,1
0,0,125,139,0,0,2,2,1
0,0,11,79,0,0,2,2,1
0,0,29,66,0,0,2,2,1
0,0,8,42,0,0,2,2,1
0,0,125,139,0,0,2,2,1
0,0,11,79,0,0,2,2,1
0,0,29,66,0,0,2,2,1
0,0,8,42,0,0,2,2,1
0,0,11,79,0,0,2,2,1
0,0,29,66,0,0,2,2,1
0,0,8,42,0,0,2,2,1
0,0,11,79,0,0,2,2,1
0,0,29,66,0,0,2,2,1
0,0,28,131,0,0,4,4,1
0,0,29,66,0,0,2,2,1
0,0,28,131,0,0,4,4,1
0,0,29,66,0,0,2,2,1
0,0,28,131,0,0,4,4,1
0,0,29,66,0,0,2,2,1
0,0,28,131,0,0,4,4,1
0,0,29,66,0,0,2,2,1
0,0,28,131,0,0,4,4,1
0,0,28,131,0,0,4,4,1
0,0,28,131,0,0,4,4,1
0,0,28,131,0,0,4,4,1
0,0,28,131,0,0,4,4,1
0,0,28,131,0,0,4,4,1
6,49,4,31,1,1,1,1,1
6,42,46,36,1,1,1,1,1
7,50,5,215,1,1,1,1,1
8,48,4,73,1,1,1,1,1
6,41,4,29,1,1,1,1,1
16,98,28,184,1,1,1,1,1
36,69,3,15,1,1,1,1,1
68,55,24,61,1,1,1,1,1
6,62,46,52,1,1,1,1,1
11,49,4,98,1,1,1,1,1
0,0,302,123,0,0,2,2,1
0,0,10,303,0,0,2,2,1
0,0,159,290,0,0,2,2,1
6,43,4,28,1,1,1,1,1
6,41,4,28,1,1,1,1,1
0,1028,0,0,0,1,0,0,1
6,36,4,34,1,1,1,1,1
0,0,302,123,0,0,2,2,1
32,67,4,45,1,1,1,1,1
6,38,4,35,1,1,1,1,1
0,0,10,303,0,0,2,2,1
0,0,159,290,0,0,2,2,1
0,0,302,123,0,0,2,2,1
0,0,10,303,0,0,2,2,1
0,0,159,290,0,0,2,2,1
0,0,302,123,0,0,2,2,1
0,0,10,303,0,0,2,2,1
0,0,159,290,0,0,2,2,1
0,0,302,123,0,0,2,2,1
0,0,10,303,0,0,2,2,1
0,0,159,290,0,0,2,2,1
0,0,302,123,0,0,2,2,1
0,0,10,303,0,0,2,2,1
0,0,159,290,0,0,2,2,1
0,0,302,123,0,0,2,2,1
0,0,10,303,0,0,2,2,1
0,0,159,290,0,0,2,2,1
0,0,302,123,0,0,2,2,1
0,0,10,303,0,0,2,2,1
0,0,159,290,0,0,2,2,1
0,0,302,123,0,0,2,2,1
0,0,10,303,0,0,2,2,1
0,0,159,290,0,0,2,2,1
0,0,302,123,0,0,2,2,1
6,43,4,27,1,1,1,1,1
6,62,4,58,1,1,1,1,1
4,72,3,32,1,1,1,1,1
120,169,5,58,1,1,1,1,1
68,87,7,32,1,1,1,1,1
5,46,3,46,1,1,1,1,1
6,42,4,38,1,1,1,1,1
5,37,3,28,1,1,1,1,1
6,35,4,21,1,1,1,1,1
5,33,3,26,1,1,1,1,1
6,35,3,30,1,1,1,1,1
6,52,4,26,1,1,1,1,1
5,52,4,29,1,1,1,1,1
6,42,3,28,1,1,1,1,1
9,58,4,28,1,1,1,1,1
5,49,4,37,1,1,1,1,1
6,46,4,55,1,1,1,1,1
6,35,4,37,1,1,1,1,1
5,34,3,32,1,1,1,1,1
5,35,4,33,1,1,1,1,1
5,36,3,35,1,1,1,1,1
6,37,4,32,1,1,1,1,1
6,37,4,34,1,1,1,1,1
6,37,4,35,1,1,1,1,1
5,37,4,26,1,1,1,1,1
5,37,4,27,1,1,1,1,1
11,38,3,27,1,1,1,1,1
5,51,3,28,1,1,1,1,1
6,42,3,22,1,1,1,1,1
6,55,4,25,1,1,1,1,1
0,0,9,95,0,0,2,2,1
0,0,9,95,0,0,2,2,1
0,0,9,95,0,0,2,2,1
0,0,9,95,0,0,2,2,1
0,0,9,95,0,0,2,2,1
0,0,9,95,0,0,2,2,1
0,0,9,95,0,0,2,2,1
6,43,4,32,1,1,1,1,1
6,43,4,38,1,1,1,1,1
12,34,4,32,1,1,1,1,1
5,37,4,26,1,1,1,1,1
6,42,4,19,1,1,1,1,1
5,29,4,33,1,1,1,1,1
6,44,4,28,1,1,1,1,1
6,32,4,42,1,1,1,1,1
0,0,9,95,0,0,2,2,1
6,63,4,22,1,1,1,1,1
6,41,4,58,1,1,1,1,1
47,111,4,51,1,1,1,1,1
6,37,4,82,1,1,1,1,1
6,51,4,20,1,1,1,1,1
0,0,9,95,0,0,2,2,1
0,0,78,87,0,0,2,2,1
6,42,4,29,1,1,1,1,1
6,44,4,38,1,1,1,1,1
16,42,4,27,1,1,1,1,1
21,38,4,25,1,1,1,1,1
6,35,4,26,1,1,1,1,1
6,39,4,36,1,1,1,1,1
11,76,41,25,1,1,1,1,1
69,38,4,41,1,1,1,1,1
6,33,3,25,1,1,1,1,1
6,37,3,35,1,1,1,1,1
6,56,4,35,1,1,1,1,1
6,60,5,39,1,1,1,1,1
6,47,4,38,1,1,1,1,1
6,109,5,63,1,1,1,1,1
23,45,4,42,1,1,1,1,1
72,70,4,31,1,1,1,1,1
5,36,4,57,1,1,1,1,1
13,37,3,28,1,1,1,1,1
0,0,9,95,0,0,2,2,1
0,0,78,87,0,0,2,2,1
0,0,9,54,0,0,2,2,1
0,0,78,87,0,0,2,2,1
0,0,9,54,0,0,2,2,1
0,0,78,87,0,0,2,2,1
0,0,9,54,0,0,2,2,1
0,0,78,87,0,0,2,2,1
0,0,9,54,0,0,2,2,1
0,0,78,87,0,0,2,2,1
0,0,9,54,0,0,2,2,1
0,0,78,87,0,0,2,2,1
0,0,9,54,0,0,2,2,1
0,0,78,87,0,0,2,2,1
0,0,9,54,0,0,2,2,1
0,0,78,87,0,0,2,2,1
0,0,9,54,0,0,2,2,1
0,0,9,54,0,0,2,2,1
0,0,61,41,0,0,2,2,1
0,0,9,54,0,0,2,2,1
6,42,4,27,1,1,1,1,1
11,35,3,33,1,1,1,1,1
41,54,4,30,1,1,1,1,1
7,64,4,28,1,1,1,1,1
6,33,4,32,1,1,1,1,1
6,36,4,27,1,1,1,1,1
6,35,4,32,1,1,1,1,1
6,39,4,102,1,1,1,1,1
6,34,4,51,1,1,1,1,1
6,87,3,26,1,1,1,1,1
8,55,16,32,1,1,1,1,1
6,44,4,24,1,1,1,1,1
44,67,6,129,1,1,1,1,1
6,58,4,30,1,1,1,1,1
22,131,4,50,1,1,1,1,1
100,109,6,94,1,1,1,1,1
36,118,4,62,1,1,1,1,1
139,53,4,49,1,1,1,1,1
21,87,4,137,1,1,1,1,1
88,104,6,163,1,1,1,1,1
0,17,0,0,0,1,0,0,1
68,198,4,48,1,1,1,1,1
56,39,35,141,1,1,1,1,1
7,110,4,201,1,1,1,1,1
0,84,0,0,0,1,0,0,1
174,58,108,30,1,1,1,1,1
0,0,61,41,0,0,2,2,1
68,74,135,152,1,1,1,1,1
0,0,0,0,0,0,0,0,1
17,187,3,38,1,1,1,1,1
28,111,8,176,1,1,1,1,1
28,111,8,176,1,1,1,1,1
0,0,0,0,0,0,0,0,1
23,53,4,53,1,1,1,1,1
37,101,101,67,1,1,1,1,1
0,0,19,53,0,0,2,2,1
17,133,110,289,1,1,1,1,1
117,32,13,25,1,1,1,1,1
0,0,0,0,0,0,0,0,1
6,99,185,98,1,1,1,1,1
18,230,123,73,1,1,1,1,1
14,32,3,171,1,1,1,1,1
8,65,6,56,1,1,1,1,1
11,34,117,77,1,1,1,1,1
136,99,6,61,1,1,1,1,1
6,51,4,62,1,1,1,1,1
6,57,4,31,1,1,1,1,1
238,166,97,38,1,1,1,1,1
10,118,18,121,1,1,1,1,1
37,61,5,110,1,1,1,1,1
17,38,4,24,1,1,1,1,1
4,36,64,21,1,1,1,1,1
6,39,4,88,1,1,1,1,1
9,69,5,58,1,1,1,1,1
4,24,332,352,1,1,1,1,1
6,46,4,30,1,1,1,1,1
8,65,4,33,1,1,1,1,1
7,46,5,61,1,1,1,1,1
6,37,4,40,1,1,1,1,1
7,47,4,41,1,1,1,1,1
0,0,10,170,0,0,2,2,1
0,0,8,45,0,0,2,2,1
0,0,61,41,0,0,2,2,1
0,0,10,170,0,0,2,2,1
0,0,8,45,0,0,2,2,1
0,0,61,41,0,0,2,2,1
0,0,10,170,0,0,2,2,1
0,0,8,45,0,0,2,2,1
0,0,61,41,0,0,2,2,1
0,0,10,170,0,0,2,2,1
0,0,8,45,0,0,2,2,1
0,0,61,41,0,0,2,2,1
0,0,10,170,0,0,2,2,1
0,0,8,45,0,0,2,2,1
0,0,61,41,0,0,2,2,1
0,0,10,170,0,0,2,2,1
0,0,8,45,0,0,2,2,1
0,0,61,41,0,0,2,2,1
0,0,10,170,0,0,2,2,1
0,0,8,45,0,0,2,2,1
0,0,61,41,0,0,2,2,1
0,0,10,170,0,0,2,2,1
0,0,8,45,0,0,2,2,1
0,0,61,41,0,0,2,2,1
0,0,10,170,0,0,2,2,1
0,0,8,45,0,0,2,2,1
0,0,8,45,0,0,2,2,1
6,42,4,31,1,1,1,1,1
6,34,3,32,1,1,1,1,1
6,43,4,29,1,1,1,1,1
6,35,3,26,1,1,1,1,1
6,41,3,28,1,1,1,1,1
6,39,4,27,1,1,1,1,1
6,34,4,24,1,1,1,1,1
5,33,3,23,1,1,1,1,1
6,31,3,23,1,1,1,1,1
6,33,3,29,1,1,1,1,1
6,31,4,22,1,1,1,1,1
6,31,3,22,1,1,1,1,1
6,31,3,22,1,1,1,1,1
5,40,4,28,1,1,1,1,1
6,43,4,35,1,1,1,1,1
37,55,14,58,1,1,1,1,1
6,65,4,39,1,1,1,1,1
6,42,4,28,1,1,1,1,1
0,12,24,27,0,1,1,1,1
6,42,4,40,1,1,1,1,1
6,41,4,20,1,1,1,1,1
6,70,5,48,1,1,1,1,1
5,34,4,34,1,1,1,1,1
5,56,4,33,1,1,1,1,1
5,32,4,34,1,1,1,1,1
5,36,4,32,1,1,1,1,1
6,66,4,31,1,1,1,1,1
5,34,4,25,1,1,1,1,1
6,63,4,26,1,1,1,1,1
6,34,3,33,1,1,1,1,1
0,0,9,49,0,0,2,2,1
0,0,9,49,0,0,2,2,1
0,0,9,49,0,0,2,2,1
0,0,9,49,0,0,2,2,1
6,43,4,28,1,1,1,1,1
6,78,4,27,1,1,1,1,1
6,35,4,46,1,1,1,1,1
6,42,2,15,1,1,1,1,1
6,53,4,38,1,1,1,1,1
3,34,2,15,1,1,1,1,1
7,59,4,79,1,1,1,1,1
6,37,4,27,1,1,1,1,1
5,33,4,41,1,1,1,1,1
75,89,6,64,1,1,1,1,1
6,32,4,27,1,1,1,1,1
7,37,4,32,1,1,1,1,1
6,60,4,27,1,1,1,1,1
6,33,4,29,1,1,1,1,1
6,32,4,31,1,1,1,1,1
5,33,4,31,1,1,1,1,1
6,32,4,24,1,1,1,1,1
5,32,4,22,1,1,1,1,1
5,33,3,23,1,1,1,1,1
0,0,20,66,0,0,2,2,1
0,0,9,49,0,0,2,2,1
0,0,20,66,0,0,2,2,1
0,0,9,49,0,0,2,2,1
0,0,20,66,0,0,2,2,1
0,0,9,49,0,0,2,2,1
0,0,20,66,0,0,2,2,1
0,0,9,49,0,0,2,2,1
0,0,20,66,0,0,2,2,1
0,0,9,49,0,0,2,2,1
6,43,4,75,1,1,1,1,1
6,61,5,55,1,1,1,1,1
0,0,20,66,0,0,2,2,1
0,0,20,66,0,0,2,2,1
13,43,4,29,1,1,1,1,1
0,0,20,66,0,0,2,2,1
0,0,20,66,0,0,2,2,1
0,0,20,66,0,0,2,2,1
6,43,2,14,1,1,1,1,1
11,34,4,26,1,1,1,1,1
5,46,4,34,1,1,1,1,1
6,41,4,29,1,1,1,1,1
6,37,4,39,1,1,1,1,1
7,45,3,34,1,1,1,1,1
6,44,4,31,1,1,1,1,1
5,35,4,32,1,1,1,1,1
6,44,4,33,1,1,1,1,1
5,36,4,32,1,1,1,1,1
6,67,4,27,1,1,1,1,1
5,34,4,32,1,1,1,1,1
6,34,4,42,1,1,1,1,1
6,64,4,33,1,1,1,1,1
6,84,4,48,1,1,1,1,1
47,36,4,33,1,1,1,1,1
6,42,3,38,1,1,1,1,1
5,37,4,27,1,1,1,1,1
4,19,4,45,1,1,1,1,1
6,48,2,16,1,1,1,1,1
6,43,16,42,1,1,1,1,1
7,37,5,88,1,1,1,1,1
6,46,4,41,1,1,1,1,1
6,42,4,28,1,1,1,1,1
6,36,4,27,1,1,1,1,1
6,36,4,29,1,1,1,1,1
5,35,3,27,1,1,1,1,1
6,33,4,25,1,1,1,1,1
6,38,4,28,1,1,1,1,1
5,34,3,36,1,1,1,1,1
6,33,4,31,1,1,1,1,1
6,32,3,30,1,1,1,1,1
6,32,4,25,1,1,1,1,1
5,34,4,24,1,1,1,1,1
11,39,4,29,1,1,1,1,1
6,33,3,27,1,1,1,1,1
5,33,3,26,1,1,1,1,1
6,33,3,25,1,1,1,1,1
6,59,4,26,1,1,1,1,1
6,34,3,26,1,1,1,1,1
11,33,4,24,1,1,1,1,1
6,33,4,24,1,1,1,1,1
5,33,3,25,1,1,1,1,1
5,33,4,24,1,1,1,1,1
5,34,4,24,1,1,1,1,1
12,33,4,24,1,1,1,1,1
10,33,4,24,1,1,1,1,1
3,17,3,24,1,1,1,1,1
3,18,2,13,1,1,1,1,1
3,18,2,13,1,1,1,1,1
3,18,2,13,1,1,1,1,1
2,20,2,14,1,1,1,1,1
8,41,4,28,1,1,1,1,1
6,29,2,13,1,1,1,1,1
11,48,4,40,1,1,1,1,1
6,36,3,26,1,1,1,1,1
12,39,5,35,1,1,1,1,1
7,37,4,28,1,1,1,1,1
3,22,3,20,1,1,1,1,1
5,30,4,26,1,1,1,1,1
5,19,2,15,1,1,1,1,1
6,37,4,35,1,1,1,1,1
7,36,3,27,1,1,1,1,1
6,37,4,27,1,1,1,1,1
3,18,1,14,1,1,1,1,1
5,35,3,26,1,1,1,1,1
5,37,4,35,1,1,1,1,1
6,37,4,26,1,1,1,1,1
6,30,3,22,1,1,1,1,1
6,37,3,27,1,1,1,1,1
5,43,4,29,1,1,1,1,1
0,0,57,95,0,0,2,2,1
0,20,0,0,0,1,0,0,1
6,38,4,28,1,1,1,1,1
5,33,4,29,1,1,1,1,1
6,39,4,28,1,1,1,1,1
6,43,4,29,1,1,1,1,1
6,63,4,28,1,1,1,1,1
11,38,4,26,1,1,1,1,1
6,36,3,27,1,1,1,1,1
0,0,57,95,0,0,2,2,1
0,0,57,95,0,0,2,2,1
0,0,57,95,0,0,2,2,1
0,0,57,95,0,0,2,2,1
6,42,4,31,1,1,1,1,1
0,0,57,95,0,0,2,2,1
0,0,57,95,0,0,2,2,1
0,0,57,95,0,0,2,2,1
0,0,57,95,0,0,2,2,1
6,53,4,30,1,1,1,1,1
7,43,4,29,1,1,1,1,1
6,63,4,28,1,1,1,1,1
6,41,3,28,1,1,1,1,1
6,46,3,33,1,1,1,1,1
6,34,4,26,1,1,1,1,1
5,34,4,31,1,1,1,1,1
5,34,4,66,1,1,1,1,1
6,45,3,32,1,1,1,1,1
6,32,4,36,1,1,1,1,1
12,42,3,29,1,1,1,1,1
6,47,4,27,1,1,1,1,1
11,37,4,48,1,1,1,1,1
6,34,3,26,1,1,1,1,1
6,36,3,29,1,1,1,1,1
27,35,28,38,1,1,1,1,1
5,35,14,27,1,1,1,1,1
6,64,3,25,1,1,1,1,1
6,34,4,32,1,1,1,1,1
7,74,4,27,1,1,1,1,1
26,45,3,25,1,1,1,1,1
6,90,3,45,1,1,1,1,1
5,34,4,30,1,1,1,1,1
6,33,4,47,1,1,1,1,1
6,43,3,26,1,1,1,1,1
7,70,4,36,1,1,1,1,1
11,33,4,25,1,1,1,1,1
5,34,4,36,1,1,1,1,1
5,27,3,21,1,1,1,1,1
6,46,4,56,1,1,1,1,1
5,47,4,27,1,1,1,1,1
4,27,3,19,1,1,1,1,1
75,38,4,27,1,1,1,1,1
6,64,4,24,1,1,1,1,1
21,65,4,25,1,1,1,1,1
5,34,4,78,1,1,1,1,1
6,64,3,25,1,1,1,1,1
6,88,4,37,1,1,1,1,1
